ID,User,Date Created,Number of Likes,Source of Tweet,Tweet
16977,IDNTimes,2022-03-07 08:07:23+00:00,1,Twitter Web App,"Bus pariwasata dengan nopol K 1670 EW yang mengangkut rombongan wisata terbakar di Tol Pandaan - Malang tepatnya di KM 60.800/A sekitar pukul 07.25 WIB, Minggu (6/3/2022). Diketahui, rombongan ini pulang berwisata dari Yogyakarta yang akan menuju Malang.

https://t.co/UFkmcchRtL https://t.co/v8ebookBUF"
16978,ObitoPragma,2022-03-07 08:01:37+00:00,0,Jetpack.com,wisata alam candi di istimewa yogyakarta https://t.co/ffgU5CpM0F
16979,dewisri_id,2022-03-07 06:45:38+00:00,0,Instagram,"Baru saja mengirim foto @ Desa Wisata KREBET, Sendangsari Pajangan Bantul DI.Yogyakarta https://t.co/FU9MPUBtSZ"
16980,idbcpr,2022-03-07 04:27:33+00:00,0,Awtoshare,Bosen Dengan Yang Itu-Itu Saja? Tempat Wisata Antimainstream di Yogyakarta Ini Berarti Perlu Kalian Kunjungi Deh! - https://t.co/695PX8WEZT https://t.co/E1JXc8E7GV
16981,BikinLaparMata,2022-03-07 02:11:44+00:00,0,twittbot.net,"Yogyakarta terkenal dgn wisata kuliner yg murah meriah, makanan apa saja yg pernah kamu coba saat travelling kesana? jogjaupdate infojogja"
16982,CantikaCahyhani,2022-03-06 23:25:52+00:00,244,Twitter for Android,"Untuk kamu yang ingin merefresh pikiran dari kepenatan, maka ada tempat wisata menarik untuk liburan di daerah Yogyakarta yaitu Kebun Buah Mangunan.
Wisata hits Jogja ini bertempat di kawasan Dlingo yang lebih tepatnya di Mangunan🌹

#PuspitaNagari
#programfolback

Utas 👇🏻 https://t.co/AsRitf7da7"
16983,yangtzetry,2022-03-06 22:51:42+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOWcw8b

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
16984,kompascom,2022-03-06 13:51:04+00:00,4,dlvr.it,"Yogyakarta memiliki beragam tempat wisata, salah satunya adalah spot untuk melihat sunset. https://t.co/jJejgSM24L"
16985,TransJog,2022-03-06 13:30:29+00:00,2,Twitter Web App,"Goa Pindul
Terletak di desa Bejiharjo, Karangmojo, Gunungkidul, Yogyakarta. Goa Pindul mulai diperkenalkan pada akhir tahun 2010. Merupakan obyek wisata alam susur sungai dalam goa dengan stalagti dan stalagmit yang indah mempesona. https://t.co/h95wYXd5p5"
16986,Dipanegara_Satu,2022-03-06 10:25:28+00:00,0,Twitter for Android,"@detikcom Pulang dari wisata ke Yogyakarta? 😱😱

Rombongan wisata pulang dari yogya"
16987,detikcom,2022-03-06 09:58:02+00:00,13,Echobox,Sebuah bus terbakar di Tol Pandaan arah Malang KM 61.800. Bus ini dinaiki rombongan warga yang pulang dari wisata ke Yogyakarta. https://t.co/Itze9yWiX1
16988,bangsaminID,2022-03-06 09:04:51+00:00,4,Twitter for Android,"3. Obyek wisata ini dari jarak tempuh cukup dekat dg Kota Wates-Kulonprogo, Yogyakarta sangat mudah menuju lokasi ini #butuhInvestor #obyekwisata https://t.co/itIzR2k4Jy"
16989,WinJGR,2022-03-06 08:34:15+00:00,0,IFTTT,"Bus dinaiki 48 orang yang pulang wisata dari Yogyakarta terbakar di Tol Pandaan arah Malang KM 60.800. Beruntung, semua penumpang bus tersebut berhasil selamat. https://t.co/ZGhLFSxwRO"
16990,detikcom,2022-03-06 06:54:53+00:00,13,Echobox,"Bus dinaiki 48 orang yang pulang wisata dari Yogyakarta terbakar di Tol Pandaan arah Malang KM 60.800. Beruntung, semua penumpang bus tersebut berhasil selamat. https://t.co/yYv13OQBrK"
16991,portaljtvcom,2022-03-06 06:43:12+00:00,8,Twitter Web App,Bus yang mengangkut rombongan wisata usai rekreasi dari Yogyakarta terbakar di Tol Pandaan arah ke Malang KM 60.800. Kejadian ini berlangsung sekitar pukul 07.15 WIB pagi ini (6/3). https://t.co/kl6I0cTzgW
16992,jadi__laper,2022-03-06 06:10:08+00:00,0,Zapier.com,"De Mangol, Tempat Wisata Sekaligus Kuliner di Yogyakarta  | Tempat Makan

https://t.co/bnuWnIXapV"
16993,detikcom,2022-03-06 06:01:50+00:00,15,Echobox,Bus rombongan wisata ke Yogyakarta terbakar di Tol Pandaan arah Malang. Semua penumpang bus dalam keadaan selamat. Begini penampakannya: https://t.co/aufwJV7l3b
16994,yangtzetry,2022-03-06 04:21:43+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOVUmU3

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
16995,idbcpr,2022-03-06 02:52:43+00:00,0,Awtoshare,"Kulon Progo, Pesona Wisata Baru Di Yogyakarta Yang Bisa Membuat Kalian Terpaku! - https://t.co/zSFqJHq8Ig https://t.co/vHt9sAm94F"
16996,tempodotco,2022-03-06 00:09:04+00:00,1,dlvr.it,Destinasi Wisata Yogyakarta Tetap Ramai meski Ditemukan Varian Omicron Siluman https://t.co/475t0K80fS #TempoTravel
16997,Irawati30474205,2022-03-05 14:35:05+00:00,1,Twitter for Android,"Wisata alam dewiasri, desa banjar sari, yogyakarta https://t.co/qeNwAyEbZM"
16998,yangtzetry,2022-03-05 09:51:43+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOWcw8b

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
16999,catperku,2022-03-05 09:05:07+00:00,0,CatperkuNextScriptsAutoPoster,"Yogyakarta Travel Vlog : Exploring Wisata Jogja, Art, Food, Fun! - https://t.co/iKi0tohVS6 https://t.co/T0sNKYoCfH"
17000,idbcpr,2022-03-05 09:05:06+00:00,0,Awtoshare,"Yogyakarta Travel Vlog : Exploring Wisata Jogja, Art, Food, Fun! - https://t.co/LPqUXu0faX https://t.co/YOFuuaQtdL"
17001,papaAntar,2022-03-05 08:37:15+00:00,0,IFTTT,"#infoWisata Tahun Ini Pemkot Yogyakarta Akan Punya 30 Kampung Wisata, Ini Penjelasannya https://t.co/9557By0n8C"
17002,theo_wardana6,2022-03-05 06:33:23+00:00,1,Instagram,Amin @ Wisata Desa Gerbosari Menoreh Samigaluh Kulon Progo Yogyakarta https://t.co/RO6Efrg9cX
17003,LellyRachmi,2022-03-05 03:01:12+00:00,0,dlvr.it,"5 Tempat Wisata di Yogyakarta yang Lagi Viral, Cek Satu per Satu - https://t.co/9yJbUdQe5w https://t.co/pT2Wb3ymij"
17004,yangtzetry,2022-03-04 15:21:39+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOVUmU3

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
17005,IDNTimes,2022-03-04 13:10:36+00:00,0,dlvr.it,Yogyakarta memang surganya wisata alam https://t.co/VrzhdqCAjP
17006,yangtzetry,2022-03-03 20:51:42+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOWcw8b

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
17007,tempodotco,2022-03-03 12:32:03+00:00,5,dlvr.it,"Wisatawan Ramai Saat Libur Nyepi, Polda Yogyakarta Gencar Patroli Objek Wisata https://t.co/zJ0k9P7ycG #TempoTravel"
17008,abimasanu,2022-03-03 05:01:39+00:00,0,Twitter for Android,Wisata 3 candi #kalasan #yogyakarta https://t.co/CcaqfF5iTv
17009,yangtzetry,2022-03-03 02:21:48+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOVUmU3

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
17010,BikinLaparMata,2022-03-02 19:11:17+00:00,0,twittbot.net,"Istana Ratu Boko Sleman, Yogyakarta akan memberikan pengalaman wisata yang historical dan sedikit mistis, yuk coba. https://t.co/GdV5UG3ZUJ"
17011,okezonenews,2022-03-02 13:50:00+00:00,2,TweetDeck,"Yogyakarta salah satu destinasi wisata yang harus dikunjungi minimal sekali seumur hidup. Ini deretan wisata malam Jogja yang paling terkenal!

https://t.co/xRt8oQaW8r"
17012,SmgMenfess2,2022-03-02 13:07:44+00:00,3,Twitter for Mac,Ndes Wisata yang wajib di kunjungin di yogyakarta yang low budget apa aja?
17013,jpnncom,2022-03-02 12:10:03+00:00,1,JPNN News Update,Pemerintah Kota Yogyakarta berencana menambah jumlah kampung wisata menjadi 30 pada tahun ini.  #kampungwisata https://t.co/RgUkkXoOLk
17014,undipmenfess,2022-03-02 11:08:23+00:00,1,warga unchdeep,#NAME?
17015,PatraNiagaRJBT,2022-03-02 08:33:02+00:00,23,Twitter for iPhone,"Pertashop kini telah hadir di Gembira Loka, Yogyakarta lho, Sob!

Kehadiran Pertashop ini diharapkan dapat menunjang fasilitas wisata yang ada, dan mempermudah masyarakat umum dalam melakukan pengisian BBM.
#Pertamina https://t.co/f5xF8yOqNS"
17016,sebulhocky,2022-03-02 08:29:55+00:00,0,Jetpack.com,Heha Sky View Tempat Wisata Terbaru di Yogyakarta https://t.co/d46g62r4Uk
17017,yangtzetry,2022-03-02 07:51:45+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOVUmU3

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
17018,sandiuno,2022-03-02 04:29:25+00:00,41,Twitter for Android,"Libur panjang kemarin kalian berwisata ke destinasi wisata mana guys?

Alhamdulillah, berkah libur panjang Isra Mi'raj kemarin destinasi wisata seperti Yogyakarta, Pekalongan, Bandung dan Malang mengalami peningkatan okupansi hotel sampai 70%. https://t.co/HDAQiitTSR"
17019,BOBorobudur,2022-03-02 03:24:44+00:00,0,Twitter for iPhone,"Mumpung masih pagi mimin mau ngasih info kesegaran nih BOBers! 👇

Yaps, Blue Lagoon Jogja, destinasi wisata alami ini berlokasi di Dusun Dalem, Widodomartani, Kec. Ngemplak, Kab. Sleman, Daerah Istimewa Yogyakarta.

#BlueLagoonJogja https://t.co/QuP1q8Pj9L"
17020,20detik,2022-03-02 01:56:19+00:00,0,detikcommunity,Belajar dan Bermain di Kawasan Wisata Edukasi Yogyakarta https://t.co/BxUZPpGrRU
17021,henricusyp,2022-03-02 00:33:13+00:00,0,Twitter for Android,Wisata Umum &amp; Religi Kristen Katholik Jogjakarta Yogyakarta &amp; Jawa Tengah: Cafe De Slili Yogyakarta https://t.co/BqCKeYT8e9
17022,luckyfebrian,2022-03-01 15:30:50+00:00,0,Twitter for iPhone,"Mumpung trending nih Yogyakarta, boleh dong kalo pas healing kesana cobain kulineran orang rumah.

Namanya “Gudeg Tengah Sawah”, lokasinya di dusun Mutihan, Prambanan.

Deket sama lokasi wisata tebing breksi, obelix, dan tentunya candi prambanan #Yogyakarta https://t.co/SyMmSzSzfZ"
17023,yangtzetry,2022-03-01 13:21:45+00:00,0,twittbot.net,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOVUmU3

#Borobudur #Yogyakarta #Wisata #Liburan #Travel"
17024,meme_nis,2022-03-01 12:22:56+00:00,0,Twitter for Android,"Aku dari dulu heran si, knpa yogyakarta itu jadi kayak kota rindu gitu.. 
Mungkin kalo bagi anak rantauan, krn banyak kenangan yg tertinggal di setiap sudutnya.. 
Tapi gak tau kalo bagi orang umum, maksudnya yg hanya sekedar wisata/study tour/kunjungan, apa sama2 jadi kota rindu? https://t.co/TB5QZXZhoy"
17025,catperku,2022-03-01 06:31:41+00:00,0,CatperkuNextScriptsAutoPoster,"Mampir Tugu Jogja Sebentar, Sebelum Jalan Ke Malioboro! [ Wisata Jogja Tugu Yogyakarta ] - https://t.co/1jKFM4znG4 https://t.co/Uwb1k28WKH"
17026,idbcpr,2022-03-01 06:31:40+00:00,0,Awtoshare,"Mampir Tugu Jogja Sebentar, Sebelum Jalan Ke Malioboro! [ Wisata Jogja Tugu Yogyakarta ] - https://t.co/NMzOmqxfRo https://t.co/JgTwtk9CHy"
17027,MSNindonesia,2022-03-01 04:01:16+00:00,2,OxfordBlue-Twitter,Fakultas Kehutanan UGM Yogyakarta Kenalkan Wisata Kesehatan Forest Healing https://t.co/SQ3TJRFWPG
17028,kompascom,2022-03-01 03:02:06+00:00,2,dlvr.it,"Rute paling cepat menuju ke The Lost World Castle, tempat wisata Yogyakarta yang cocok buat berburu foto. https://t.co/Zry5ONhBKz"
17029,IndahPanca92,2022-03-01 02:21:18+00:00,0,Twitter for Android,"Grojogan Watu Purbo Wisata Hits Yogyakarta, Dulu Digunakan Menahan Erupsi Gunung Merapi, Sekarang Jadi Cantik https://t.co/LUPdH4P7o6"
17030,tempodotco,2022-06-29 23:06:08+00:00,1,dlvr.it,Cara Yogyakarta Menyisipkan Agenda Kesenian dan Wisata untuk Mencegah Stunting https://t.co/vy1jhLlXCm #TempoTravel
17031,tukangsipil,2022-06-29 21:21:13+00:00,0,twittbot.net,https://t.co/ON23GFpnQS - Reservasi Hotel di Kota Yogyakarta #wisata #travel #jogja #media #info
17032,idbcpr,2022-06-29 21:08:36+00:00,0,Awtoshare,Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Kali Code Yogyakarta.... - https://t.co/gG39JVBiiR https://t.co/PlL6cAjhTe
17033,portalpositif,2022-06-29 20:19:14+00:00,0,TweetOtimatisPositif,Tujuh Tempat Wisata Populer Bantul Yogyakarta https://t.co/gfkt9Xr3Pm #fb
17034,ExploreIndone20,2022-06-29 08:23:07+00:00,0,Twitter Web App,"Dinas Pariwisata Gunung Kidul, Daerah Istimewa Yogyakarta, memberikan pelatihan kepada pelaku usaha pariwisata dan pengelola desa wisata menuju wellness tourism.
https://t.co/NxKIbsLvpd"
17035,disway_id,2022-06-29 07:29:52+00:00,0,TweetDeck,"7 Wisata Kuliner Yogyakarta yang Murah dan Legendaris, Wajib Dicoba!

#WisataKuliner #KulinerYogyakarta #Yogyakarta 

Klik👇
https://t.co/d6XV1LWzSj"
17036,snnews_official,2022-06-28 14:33:23+00:00,0,Jetpack.com,3rd JOGJA VIOLIN FESTIVAL 2022 Kembali digelar di Destinasi Wisata Tebing Breksi Yogyakarta https://t.co/LnNM1Yx5KE
17037,KratonPolsek,2022-06-28 11:20:54+00:00,0,Instagram,"KRATON - Anggota Polsek kraton melaksanakan patroli sambang dialogis dengan masyarakat dan pengunjung di sekitar obyek wisata keraton Yogyakarta 28/6/2022

#PoldaJogja 
#poldadiy
#Polresjogja 
#humaspolsekkraton75 https://t.co/tB25LnKxWi"
17038,tvOneNews,2022-06-28 08:40:33+00:00,2,dlvr.it,"Wisata Ke Yogyakarta, Kunjungi 5 Destinasi Pariwisata Berkelanjutan yang Baru di Yogyakarta https://t.co/LDgj0pTfs4"
17039,catperku,2022-06-28 08:24:37+00:00,0,CatperkuNextScriptsAutoPoster,"Pantai Wohkudu Yogyakarta, Pantai Di Gunungkidul Untuk Camping! [ Wisata Pantai Gunung Kidul ] - https://t.co/ULb5R6CQgE https://t.co/Cah4eKlssS"
17040,idbcpr,2022-06-28 08:24:35+00:00,3,Awtoshare,"Pantai Wohkudu Yogyakarta, Pantai Di Gunungkidul Untuk Camping! [ Wisata Pantai Gunung Kidul ] - https://t.co/shmvq5VMCk https://t.co/Pgp2L7H96w"
17041,dinarpus_jateng,2022-06-28 07:16:37+00:00,2,Twitter Web App,"Kunjungan Wisata Arsip dari Prodi Sejarah UNY Yogyakarta. Dalam kunjungan ini para mahasiswa melakukan wisata arsip dengan kegiatan diantaranya menonton film di ruang office theater, ruang visualisasi sistem kearsipan, ruang preservasi arsip melihat proses alih media arsip, https://t.co/usxCpVHLKB"
17042,JuhadiKp,2022-06-28 05:54:47+00:00,0,IFTTT,"Camping Lengkap Tanpa Repot, Desa Wisata Dolan Desa - Kulon Progo, Yogyakarta - https://t.co/jJCdoC8RUr - https://t.co/jJCdoC8RUr https://t.co/vZAySu1EAa"
17043,PrambananSek,2022-06-28 02:07:20+00:00,0,Twitter for Android,"Kapolsek Prambanan Kompol  Rubiyanto, S.H, M.H., memberikan Arahan kepada Personil yang terlibat langsung melaksanakan giat2 masyarakat termasuk panggung Musik Violin di Wisata Tebing Breksi Prambanan Yogyakarta. 

Senin,  27 Juni 2022, Jam 11.30 WIB. https://t.co/aPwZ7BEZSG"
17044,MasKikooEnakTau,2022-06-27 14:12:10+00:00,0,Twitter for Android,"Kangen ke bukit kosakota
#wisata_jogja #gunungkidul #gunung_kidul #Yogyakarta https://t.co/AxATeMLqf8"
17045,IdInJourney,2022-06-27 12:00:46+00:00,0,Jetpack.com,"Wisata ke Kotagede Yogyakarta, Belanja Oleh-oleh Kerajinan Tembaga dan Kuningan https://t.co/oiCHr0m88E"
17046,didia_id,2022-06-27 12:00:38+00:00,0,Jetpack.com,"Wisata ke Kotagede Yogyakarta, Belanja Oleh-oleh Kerajinan Tembaga dan Kuningan https://t.co/isLiR52qUW"
17047,minhejj,2022-06-27 07:58:01+00:00,0,Twitter for Android,"Tokong berikan aku rekomendasi tempat wisata/resto/cafe/pameran seni di Yogyakarta donk, guys.

Selain candi prambanan dan artjog ya 🙌
Makasih ❤️"
17048,Bapas_Magelang,2022-06-27 05:49:25+00:00,1,Twitter Web App,"Perkuat mental tangguh , sinergi dalam bekerja sama, serta penyegaran dan rekreasi setiap pribadi dalam jajaran Kantor Balai Pemasyarakatan Magelang melaksanakan kegiatan outbound di desa wisata Pulesari dan Lava Tour Merapi Kaliadem, Yogyakarta Sabtu (25/6/2022) https://t.co/K0w5J3cbkk"
17049,infobmkgyia,2022-06-27 01:27:06+00:00,4,Twitter Web App,"Selamat Pagi #sobatbmkgyia
Berikut kami sampaikan Prakiraan Cuaca Wisata dan Lereng merapi di Wilayah DIY untuk Esok Hari, Selasa 28 Juni 2022.
Semoga bermanfaat.

@staklim_jogja @trcbpbddiy @pusdalopssleman @basarnas_yogyakarta @kominfodiy @kabarsleman @Pusdalops_diy @BPBDDIY https://t.co/e4CirIP4Ot"
17050,catperku,2022-06-26 23:56:09+00:00,0,CatperkuNextScriptsAutoPoster,Wayang Kulit Show At Keraton Yogyakarta [ Wisata Kota Jogja ] - https://t.co/IqflZiEJEI https://t.co/mudP2tSGyr
17051,idbcpr,2022-06-26 23:56:07+00:00,1,Awtoshare,Wayang Kulit Show At Keraton Yogyakarta [ Wisata Kota Jogja ] - https://t.co/o7GnS1X9aG https://t.co/ZmMqvanx9X
17052,portalpositif,2022-06-26 12:19:15+00:00,0,TweetOtimatisPositif,Tujuh Tempat Wisata Populer Bantul Yogyakarta https://t.co/gfkt9Xr3Pm #fb
17053,JuhadiKp,2022-06-26 11:54:25+00:00,0,IFTTT,"Camping Lengkap Tanpa Repot, Desa Wisata Dolan Desa - Kulon Progo, Yogyakarta - https://t.co/jJCdoC8RUr - https://t.co/jJCdoC8RUr https://t.co/ugnD23zvIO"
17054,idbcpr,2022-06-26 05:55:48+00:00,0,Awtoshare,"Gumuk Pasir Parangkusumo, Tempat Wisata Di Yogyakarta Yang Mirip Gurun Sahara - https://t.co/0Wcd2wylBn https://t.co/dYWpIXglj4"
17055,infobmkgyia,2022-06-26 03:36:29+00:00,1,Twitter Web App,"Selamat Pagi #sobatbmkgyia
Berikut kami sampaikan Prakiraan Cuaca Wisata dan Lereng merapi di Wilayah DIY untuk Esok Hari, Senin 27 Juni 2022.
Semoga bermanfaat.

#infobmkg #infobmkgyia #cuacamerapi
@staklim_jogja @trcbpbddiy @pusdalopssleman @basarnas_yogyakarta @kominfodiy https://t.co/mXML2VvsYO"
17056,ThePhraseID,2022-06-26 03:00:00+00:00,2,Twitter Web App,"Ingin wisata yang sehat sembali berburu tanaman obat? Ke Bukit Turgo Sleman aja!
#ThePhraseID #BukitTurgo #Sleman #Tanaman #Obat #Wisata #Travel #Yogyakarta #Jogja 
https://t.co/JFgsLmKItO"
17057,mediaonokae,2022-06-25 14:56:27+00:00,0,Jetpack.com,Berlibur ke Yogyakarta? Patut Dikunjungi Tiga Rekomendasi Wisata di Kulon Progo https://t.co/CdrlIK2bKb
17058,RexIsYourUncle,2022-06-25 12:13:49+00:00,0,Twitter for Android,"@shitlicious Banyak sih, salah satunya ya pernah nawarin jadi pemandu wisata di salah satu candi di Yogyakarta untuk turis asing. Bilangnya gratis sih akunya, eh tapi sama dia tiba tiba dikasih uang saku...

Alhamdulillahirabbil 'alamin"
17059,voksradiojogja,2022-06-25 09:10:00+00:00,0,Twitter Web App,Wah tambah asik lagi nih klo bisa keliling jogja sambil naik bus Jogja Heritage Track. Sobat Voks yang mau naik Bus JHT jangan lupa daftar dulu ke Dinas Kebudayaan Yogyakarta. Rasakan asiknya naik Bus melewati atribut Sumbu Filosofi dengan ditemani pemandu wisata. #VoksUpdate https://t.co/58Uukm2Rus
17060,NATANKING,2022-06-25 04:05:50+00:00,0,Twitter for Android,"Jual lahan di pusat wisata jln Mangkubumi seberang jln Malioboro Yogyakarta luas 1 hektar SHM langsung owner cocok buat restoran,hotel,kantor,rumah, minimarket dll lepas nego 70j/m https://t.co/tz1tTFhKps"
17061,idbcpr,2022-06-25 02:17:12+00:00,1,Awtoshare,"Rekomendasi Tempat Belanja Di Jogja, Tempat Wisata Belanja Yogyakarta! - https://t.co/8bPWBdur7o https://t.co/kev9YWLD1H"
17062,infobmkgyia,2022-06-25 01:23:29+00:00,2,Twitter Web App,"Selamat Pagi #sobatbmkgyia
Berikut kami sampaikan Prakiraan Cuaca Wisata dan Lereng merapi di Wilayah DIY untuk Esok Hari, Minggu 26 Juni 2022.
Semoga bermanfaat.

#infobmkg #cuacamerapi
@staklim_jogja @trcbpbddiy @basarnas_yogyakarta @kominfodiy @Pusdalops_diy @bpbd_diy https://t.co/I5e2HhO3tk"
17063,kompasiana,2022-06-24 23:08:03+00:00,1,dlvr.it,"Camping Lengkap Tanpa Ribet, Desa Wisata Dolan Ndeso, Kulonprogo, Yogyakarta https://t.co/ENVdZA8EgH"
17064,JuhadiKp,2022-06-24 18:54:59+00:00,0,IFTTT,"Camping Lengkap Tanpa Repot, Desa Wisata Dolan Desa - Kulon Progo, Yogyakarta - https://t.co/jJCdoC8RUr - https://t.co/jJCdoC8RUr https://t.co/I9hQuiI3kz"
17065,MSNindonesia,2022-06-24 15:45:50+00:00,0,OxfordBlue-Twitter,"Panduan Wisata ke Stone Park Turunan Gunungkidul, Yogyakarta https://t.co/wAIrFeggWl"
17066,KompasTravel,2022-06-24 14:00:03+00:00,0,Feed Kompas Travel,"Panduan Wisata ke Stone Park Turunan Gunungkidul, Yogyakarta https://t.co/ATmijbCmPT"
17067,tanyakanrl,2022-06-24 13:25:02+00:00,0,Twitter for Mac,"Guys info dong wisata di Yogyakarta yg murce dan worth it untuk dikunjungi😍 sekalian spill tiket masuknya ya biar bisa ngira-ngira nanti butuh uang berapa, makasih 💚"
17068,kneks_id,2022-06-24 11:58:45+00:00,0,Twitter for Android,"Di Indonesia, Kemenpar telah membuat destinasi wisata halal unggulan meliputi Kepulauan Riau dan Sumatera, Bandung, Jakarta, Yogyakarta, Surabaya, Kepulauan Bali-Nusa Tenggara, Kalimantan, Sulawesi, serta Kepulauan Maluku dan Papua."
17069,SARKALIURANG_,2022-06-24 04:25:39+00:00,3,Twitter for Android,"Jum'at, 24 juni 2022 Rapat kerja satlinmas rescue istimewa satuan polisi pamong praja Daerah istimewa yogyakarta  wil 1 sampai wil 7 dalam perencanaan &amp; penanganan medis / evakuasi di obyek wisata daerah istimewa yogyakarta. #salamtangguh #salamsiaga https://t.co/2SdO2HJdTu"
17070,punya_rakyat,2022-06-24 02:29:03+00:00,1,dlvr.it,Spot Wisata Yogyakarta yang Ngehits Abis di tahun 2022 https://t.co/Z46AMZ0Ayz
17071,infobmkgyia,2022-06-24 01:12:40+00:00,3,Twitter Web App,"Selamat Pagi #sobatbmkgyia
Berikut kami sampaikan Prakiraan Cuaca Wisata dan Lereng merapi di Wilayah DIY untuk Esok Hari, Sabtu 25 Juni 2022.
Semoga bermanfaat.

#infobmkg #infobmkgyia #cuacamerapi
@staklim_jogja @trcbpbddiy @pusdalopssleman @basarnas_yogyakarta @kominfodiy https://t.co/FE5ZAMA6rR"
17072,TourismUAJ,2022-06-23 17:55:53+00:00,4,Twitter for Android,"Yogyakarta sebagai tempat yang banyak dikunjungi tetapi tidak hanya tempat wisata seperti candi dan pantainya saja yang menarik untuk dikunjungi ada desa wisata yang ga kalah menarik untuk dikunjungi wisatawan yaitu desa wisata Borobudur
#SchoolOfTourism_UAJ
#DesaWisataBorobudur"
17073,catperku,2022-06-23 14:39:22+00:00,0,CatperkuNextScriptsAutoPoster,Wisata Museum Affandi Yogyakarta [Wisata Jogja] - https://t.co/QYTOGDc9Oi https://t.co/wG8ZdykNic
